query_id,query_text,doc_id,doc_text,pred_score,rank_hint,rel,notes,query_text_paraphrase
302,Implement a function that sorts a matrix by the sum of each row in ascending order.,22,Write a function to sort a list of tuples using the second value of each tuple.,0.838542580604553,20,1,,Implement a function that sorts a matrix by ascending row sums.
305,Create a function to compute the perimeter of a square from its side length.,11,Write a function that returns the perimeter of a square given its side length as input.,0.944086074829101,1,2,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,397,Develop a function that calculates the perimeter of a regular pentagon given the side length.,0.906186282634735,2,2,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,409,Develop a function that calculates the lateral surface area of a cube from its side length.,0.902281522750854,3,2,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,391,Develop a function that computes the area of a regular polygon using its side length and number of sides.,0.894008636474609,4,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,103,Write a function to find the perimeter of a regular pentagon from the length of its sides.,0.889924108982086,5,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,97,Write a function to calculate the area of a regular polygon given the length and number of its sides.,0.883759438991546,6,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,115,Write a function to find the lateral surface area of a cube given its side length.,0.878573417663574,7,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,514,Create a function that calculates the area of a rectangle given its length and breadth.,0.878520727157592,8,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,333,Implement a function to calculate the surface area of a sphere from its radius.,0.86900520324707,9,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,330,Create a function that computes the volume of a sphere given its radius.,0.864256262779235,10,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,498,Create a function that calculates the surface area of a cube based on its size.,0.863864183425903,11,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,556,Create a function that calculates the surface area of a square pyramid given the length of a base edge and the pyramid's height.,0.860135614871978,12,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,432,Create a function to calculate the length of the third side of a right triangle given the lengths of the other two sides.,0.858026504516601,13,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,299,Create a function that computes the square of each element in a list.,0.85680067539215,14,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,379,Create a function that returns the circumference of a circle given its radius.,0.852514326572418,15,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,85,Write a function to find the circumference of a circle.,0.845052242279052,16,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,39,Write a function to find the surface area of a sphere.,0.843468010425567,17,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,550,Create a function that calculates the surface area of a cylinder given its radius and height.,0.841767311096191,18,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,204,Write a function to find the surface area of a cube of a given size.,0.840427160263061,19,1,,Create a function to calculate the perimeter of a square given its side length.
305,Create a function to compute the perimeter of a square from its side length.,220,Write a function to find the area of a rectangle.,0.84040880203247,20,1,,Create a function to calculate the perimeter of a square given its side length.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,12,Write a function to remove characters from the first string which are present in the second string.,0.947525262832641,1,2,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,301,Create a Python function that deletes the first and last appearance of a specified character in a string.,0.904233276844024,2,2,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,389,Develop a function that removes every element from one list that also appears in a second list.,0.899536490440368,3,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,507,Create a function that eliminates all whitespace characters from a string.,0.887157976627349,4,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,7,Write a python function to remove first and last occurrence of a given character from the string.,0.876800298690795,5,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,494,Create a function that eliminates characters at odd positions in a string.,0.874214112758636,6,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,402,Create a Python function that removes all characters at odd indices from a string.,0.871743500232696,7,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,531,Create a function that eliminates lowercase letter sequences from a string.,0.867090463638305,8,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,576,Create a function that identifies the first character that appears more than once in a string.,0.862763404846191,9,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,200,Write a function to remove odd characters in a string.,0.862222671508789,10,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,481,Create a function that retrieves the last character from each string in a tuple.,0.861036717891693,11,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,515,Create a function that eliminates uppercase letter sequences from a string.,0.860949158668518,12,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,512,Create a function that reverses the characters in each string within a list.,0.860529422760009,13,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,456,Create a function that identifies the first non-repeating character in a string.,0.85895037651062,14,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,95,Write a function to remove all elements from a given list present in another list.,0.856996834278106,15,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,530,Create a function that changes all characters in a string to lowercase.,0.855259954929351,16,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,405,Develop a function that replaces every space in a string with a specified character.,0.854562759399414,17,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,213,Write a function to remove all whitespaces from the given string.,0.852110624313354,18,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,543,Create a function that divides a string into its individual characters.,0.850319862365722,19,1,,Write a function that removes all characters from the first string that appear in the second string.
306,Develop a function that deletes all characters from the first string that also appear in the second string.,527,Create a function that substitutes specified characters in a string with new ones.,0.8459974527359,20,1,,Write a function that removes all characters from the first string that appear in the second string.
311,Create a Python function to verify if two integers have different signs.,17,Write a python function to check whether the given two integers have opposite sign or not.,0.94564664363861,1,2,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,324,Create a Python function to determine if a number can be written as the difference of two squares.,0.908053994178772,2,2,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,30,Write a python function to check whether the given number can be represented as the difference of two squares or not.,0.903279602527618,3,2,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,3,Write a python function to check whether the two numbers differ at one bit position only or not.,0.898813009262085,4,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,297,Create a Python function to determine if two numbers differ by exactly one bit position.,0.892364859580993,5,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,243,Write a python function to find the sum of the per-digit difference between two integers.,0.887135624885559,6,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,281,Write a python function to check whether the given number is even or not.,0.881256222724914,7,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,309,Create a Python function to determine if a number equals two times its reverse minus one.,0.880224704742431,8,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,15,Write a python function to check if a given number is one less than twice its reverse.,0.872779846191406,9,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,378,Create a Python function to determine if a number can be written as a sum of non-zero powers of two.,0.872658133506774,10,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,392,Create a function that checks if two numbers have the same sum of divisors.,0.865559756755828,11,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,171,Write a python function to find whether the parity of a given number is odd.,0.864068567752838,12,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,295,Develop a Python function that checks if a number is not a prime.,0.863981842994689,13,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,64,Write a function to check if a string represents an integer or not.,0.862099170684814,14,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,537,Create a function that computes the sum of differences between corresponding digits of two integers.,0.862037122249603,15,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,169,Write a python function to find the minimum of two numbers.,0.861467838287353,16,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,130,Write a python function takes in an integer and check whether the frequency of each digit in the integer is less than or equal to the digit itself.,0.861310005187988,17,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,98,Write a function to determine if the sum of the divisors of two integers are the same.,0.857553839683532,18,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,344,Create a Python function that counts how many divisors a given integer has.,0.854260265827179,19,1,,Create a Python function to check if two integers have opposite signs.
311,Create a Python function to verify if two integers have different signs.,151,Write a python function to find the maximum of two numbers.,0.854233026504516,20,1,,Create a Python function to check if two integers have opposite signs.
312,Implement a function that calculates the nth octagonal number.,18,Write a function to find the nth octagonal number.,0.950603365898132,1,3,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,420,Implement a function that returns the nth decagonal number.,0.933674931526184,2,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,376,Create a function that computes the nth hexagonal number.,0.93093591928482,3,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,329,Implement a function to calculate the nth tetrahedral number.,0.919925928115844,4,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,411,Develop a function that computes the nth star number.,0.908708930015564,5,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,126,Write a function to find the nth decagonal number.,0.908513307571411,6,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,82,Write a function to find the nth hexagonal number.,0.900123238563537,7,2,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,334,Create a function that returns the nth centered hexagonal number.,0.898737549781799,8,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,582,Create a function that computes the nth Bell number.,0.898463904857635,9,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,558,Create a function that computes the nth Catalan number.,0.897279322147369,10,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,40,Write a function to find nth centered hexagonal number.,0.87643676996231,11,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,35,Write a function to find the nth tetrahedral number.,0.871943712234497,12,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,428,Develop a function that calculates the sum of squares of the first n even natural numbers.,0.860344290733337,13,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,264,Write a function which returns nth catalan number.,0.859167456626892,14,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,332,Create a function to compute the nth value in the Newman-Conway sequence.,0.851226806640625,15,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,117,Write a function to find the n'th star number.,0.849205374717712,16,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,505,Create a function that computes the sum of Perrin numbers up to the nth term.,0.847616553306579,17,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,478,Create a function that calculates the cube sum of the initial n even natural numbers.,0.84567654132843,18,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,288,Write a python function to find nth bell number.,0.844533085823059,19,1,,Implement a function to calculate the nth octagonal number.
312,Implement a function that calculates the nth octagonal number.,351,Develop a function to compute the Eulerian number for given n and m.,0.843411147594451,20,1,,Implement a function to calculate the nth octagonal number.
315,Create a function that returns the largest difference among pairs in a list of tuples.,21,Write a function to find the maximum difference between available pairs in the given tuple list.,0.946170210838317,1,2,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,364,Create a function that finds the largest absolute product among all pairs in a list of tuples.,0.924956679344177,2,2,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,70,Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.,0.903924524784088,3,2,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,468,Create a function that determines the lowest product obtainable from tuple pairs in a list.,0.889366209506988,4,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,387,Develop a Python function to get the largest difference between any two elements in an array.,0.886954963207244,5,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,143,Write a function to calculate the maximum aggregate from the list of tuples.,0.884652495384216,6,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,174,Write a function to find the minimum product from the pairs of tuples within a given list.,0.88223111629486,7,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,563,Create a function that calculates the difference between the maximum and minimum values in a list.,0.872503340244293,8,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,386,Create a function that returns the count of lists inside a given tuple.,0.872041165828704,9,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,93,Write a python function to find the maximum difference between any two elements in a given array.,0.87147843837738,10,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,461,Create a function that determines the count of unique tuples within a list.,0.86958110332489,11,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,342,Create a function that finds the first element from the tuple with the lowest second value in a list.,0.865275859832763,12,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,523,Create a function that computes the pairwise sum of adjacent elements in a tuple.,0.864710986614227,13,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,260,Write a function to find the dissimilar elements in the given two tuples.,0.861211121082305,14,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.861162722110748,15,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,474,Create a function that identifies the pair of integers in an array that yields the highest product.,0.860840201377868,16,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,269,Write a python function to find the difference between largest and smallest value in a given list.,0.860771119594574,17,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,22,Write a function to sort a list of tuples using the second value of each tuple.,0.859087944030761,18,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,503,Create a function that tallies the occurrences of each list element in a tuple.,0.858308434486389,19,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
315,Create a function that returns the largest difference among pairs in a list of tuples.,495,Create a function that counts pairs of tuples that are bidirectional.,0.857797861099243,20,1,,Write a function that finds the maximum difference between pairs in a list of tuples.
316,Implement a function to sort tuples in a list based on their second element.,22,Write a function to sort a list of tuples using the second value of each tuple.,0.945281982421875,1,2,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.907328009605407,2,2,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,342,Create a function that finds the first element from the tuple with the lowest second value in a list.,0.9014373421669,3,2,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,323,Implement a function that sorts the elements of a list in ascending order.,0.89751386642456,4,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,380,Implement a function that sorts the elements of a list in ascending order.,0.89751386642456,5,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,245,Write a function to find the union of the elements of two given tuples and output them in sorted order.,0.891900777816772,6,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,486,Create a function that retrieves the element-wise AND results of two tuples.,0.877237260341644,7,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,86,Write a function to sort a list of elements.,0.874743521213531,8,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,29,Write a function to sort a list of elements.,0.874743521213531,9,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,475,Create a function that identifies the shared first element in a list of tuples.,0.873915553092956,10,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,526,"Create a function that finds common elements in tuples within a list, regardless of their order.",0.873282194137573,11,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,415,Develop a function that extracts the last element from each tuple in a list.,0.872508108615875,12,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,122,Write a function that takes in two tuples and subtracts the elements of the first tuple by the elements of the second tuple with the same index.,0.872180104255676,13,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,208,Write a function to perform index wise multiplication of tuple elements in the given two tuples.,0.87188982963562,14,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,406,Create a function that splits a list into two at a given index L and returns both parts as a tuple.,0.87161910533905,15,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,472,Create a function that retrieves the nth element from each tuple in a list of tuples.,0.86861503124237,16,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,502,Create a function that multiplies elements of two tuples at the same index together.,0.868083834648132,17,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,423,Create a function that performs element-wise subtraction between two lists.,0.868080258369445,18,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,503,Create a function that tallies the occurrences of each list element in a tuple.,0.86577308177948,19,1,,Create a function to sort a list of tuples based on their second elements.
316,Implement a function to sort tuples in a list based on their second element.,416,Create a function that subtracts corresponding elements of two tuples and returns the result as a tuple.,0.865222811698913,20,1,,Create a function to sort a list of tuples based on their second elements.
318,Develop a Python function to count how many numbers in a list are positive.,24,Write a python function to count the number of positive numbers in a list.,0.978222787380218,1,3,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,353,Develop a Python function to count the number of True values in a list.,0.943503975868225,2,2,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,199,Write a python function to return the negative numbers in a list.,0.914524674415588,3,2,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,81,Write a function to calculate the sum of the negative numbers of a given list of numbers.,0.879563689231872,4,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,395,Develop a function that returns how many times a specific number appears in a list.,0.876836001873016,5,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,310,Develop a Python function that constructs the biggest number possible from a list of digits.,0.876412630081176,6,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,375,Develop a function that sums all negative numbers in a list.,0.874286472797393,7,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,344,Create a Python function that counts how many divisors a given integer has.,0.874200522899627,8,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,499,Create a function that calculates the ratio of positive numbers in an array of integers.,0.873869657516479,9,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,255,Write a python function to calculate the product of the unique numbers in a given list.,0.873374223709106,10,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,254,Write a python function to remove duplicate numbers from a given number of lists.,0.869368970394134,11,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,314,Develop a Python function to return the minimum value in a list.,0.868287503719329,12,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,101,Write a function to count the number of occurrences of a number in a given list.,0.867927074432373,13,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,141,Write a python function to count inversions in an array.,0.867190897464752,14,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,205,Write a function to find the ration of positive numbers in an array of integers.,0.865427017211914,15,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,206,Write a python function to find the largest negative number from the given list.,0.864723086357116,16,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,356,Create a Python function that counts the number of ones in the first n positions of a binary string.,0.864079535007476,17,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,209,Write a python function to count the occurence of all elements of list in a tuple.,0.864014446735382,18,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,50,Write a python function to find the number of divisors of a given integer.,0.86232590675354,19,1,,Develop a Python function to count the number of positive numbers in a list.
318,Develop a Python function to count how many numbers in a list are positive.,165,Write a function to compute the sum of digits of each number of a given list.,0.859622657299041,20,1,,Develop a Python function to count the number of positive numbers in a list.
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,26,Write a python function to check whether the given array is monotonic or not.,0.938673615455627,1,2,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,295,Develop a Python function that checks if a number is not a prime.,0.836542248725891,2,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,363,Develop a Python function to identify the unique element in a sorted array where all others are duplicated.,0.830804228782653,3,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,422,Develop a Python function that determines whether all elements in a list are unique.,0.830235242843627,4,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,179,Write a python function to check whether any value in a sequence exists in a sequence or not.,0.82851243019104,5,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,377,Develop a function that calculates the ratio of zeros to non-zeros in an integer array.,0.828107118606567,6,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,307,Create a function to check if an integer array has any repeated elements.,0.827513575553894,7,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,340,Create a function to determine if a number is undulating (alternating digits).,0.82640254497528,8,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,13,Write a function to find whether a given array of integers contains any duplicate element.,0.82613730430603,9,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,382,Create a Python function to determine if a number has all bits set to zero within a specified range.,0.825221538543701,10,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,88,Write a python function to check whether all the bits are unset in the given range or not.,0.823466837406158,11,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,387,Develop a Python function to get the largest difference between any two elements in an array.,0.823140382766723,12,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,128,Write a python function to check if the elements of a given list are unique or not.,0.821967899799346,13,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,130,Write a python function takes in an integer and check whether the frequency of each digit in the integer is less than or equal to the digit itself.,0.821781992912292,14,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,378,Create a Python function to determine if a number can be written as a sum of non-zero powers of two.,0.821168184280395,15,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,34,Write a python function to check whether the length of the word is odd or not.,0.82107788324356,16,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,400,Create a function to check if a given element is the majority in a sorted array (appears more than n/2 times).,0.819155991077423,17,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,93,Write a python function to find the maximum difference between any two elements in a given array.,0.818966567516326,18,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
320,Develop a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).,141,Write a python function to count inversions in an array.,0.818645000457763,19,1,,Write a Python function to determine if an array is monotonic (entirely non-increasing or non-decreasing).
